6N1/8/k4n1P/5P2/8/5K2/1R6/8 w - - 0 154, 1
8/4N3/k4n1P/5P2/8/5K2/1R6/8 b - - 1 154, 1
8/4N3/k6P/5P1n/8/5K2/1R6/8 w - - 2 155, 1
6N1/8/k6P/5P1n/8/5K2/1R6/8 b - - 3 155, 1
6N1/k7/7P/5P1n/8/5K2/1R6/8 w - - 4 156, 1
6N1/k7/7P/5P1n/8/5K2/R7/8 b - - 5 156, 1
6N1/8/1k5P/5P1n/8/5K2/R7/8 w - - 6 157, 1
6N1/8/1k5P/5P1n/8/5K2/2R5/8 b - - 7 157, 1
6N1/1k6/7P/5P1n/8/5K2/2R5/8 w - - 8 158, 1
6N1/1k6/7P/5P1n/6K1/8/2R5/8 b - - 9 158, 1
1k4N1/8/7P/5P1n/6K1/8/2R5/8 w - - 10 159, 1
1k4N1/7P/8/5P1n/6K1/8/2R5/8 b - - 0 159, 1
6N1/1k5P/8/5P1n/6K1/8/2R5/8 w - - 1 160, 1
6N1/1k5P/5P2/7n/6K1/8/2R5/8 b - - 0 160, 1
6N1/1k4nP/5P2/8/6K1/8/2R5/8 w - - 1 161, 1
rnbqkbnr/ppppppp1/7p/8/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2, 1
rnbqkbnr/ppppppp1/7p/8/5P2/4P3/PPPP2PP/RNBQKBNR b KQkq - 0 2, 0
rnbqkbnr/ppppp1p1/7p/5p2/5P2/4P3/PPPP2PP/RNBQKBNR w KQkq - 0 3, 1
rnbqkbnr/ppppp1p1/7p/5p2/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 3, 1
rnbqkbnr/ppp1p1p1/7p/3p1p2/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 4, 1
rnbqkbnr/ppp1p1p1/7p/1B1p1p2/4PP2/8/PPPP2PP/RNBQK1NR b KQkq - 1 4, 1
r1bqkbnr/pppnp1p1/7p/1B1p1p2/4PP2/8/PPPP2PP/RNBQK1NR w KQkq - 2 5, 1
r1bqkbnr/pppnp1p1/7p/3p1p2/4PP2/8/PPPPB1PP/RNBQK1NR b KQkq - 3 5, 1
r1bqkbnr/ppp1p1p1/7p/2np1p2/4PP2/8/PPPPB1PP/RNBQK1NR w KQkq - 4 6, 1
r1bqkbnr/ppp1p1p1/7p/2np1p2/4PP2/3B4/PPPP2PP/RNBQK1NR b KQkq - 5 6, 0
r1bqkb1r/ppp1p1p1/5n1p/2np1p2/4PP2/3B4/PPPP2PP/RNBQK1NR w KQkq - 6 7, 1
r1bqkb1r/ppp1p1p1/5n1p/2np1p2/4PP2/2PB4/PP1P2PP/RNBQK1NR b KQkq - 0 7, 0
r1bqkb1r/1pp1p1p1/5n1p/p1np1p2/4PP2/2PB4/PP1P2PP/RNBQK1NR w KQkq - 0 8, 0
r1bqkb1r/1pp1p1p1/5n1p/p1np1p2/4PP1P/2PB4/PP1P2P1/RNBQK1NR b KQkq - 0 8, 0
r1bqkb1r/1pp1p1p1/5n1p/2np1p2/p3PP1P/2PB4/PP1P2P1/RNBQK1NR w KQkq - 0 9, 0
r1bqkb1r/1pp1p1p1/5n1p/2np1p2/p3PPQP/2PB4/PP1P2P1/RNB1K1NR b KQkq - 1 9, 0
r1bqkb1r/1pp1p3/5n1p/2np1pp1/p3PPQP/2PB4/PP1P2P1/RNB1K1NR w KQkq - 0 10, 0
r1bqkb1r/1pp1p3/5n1p/2np1pp1/p3PP1P/2PB4/PP1PQ1P1/RNB1K1NR b KQkq - 1 10, 0
r2qkb1r/1ppbp3/5n1p/2np1pp1/p3PP1P/2PB4/PP1PQ1P1/RNB1K1NR w KQkq - 2 11, 0
r2qkb1r/1ppbp3/5n1p/2np1ppQ/p3PP1P/2PB4/PP1P2P1/RNB1K1NR b KQkq - 3 11, 0
r2qkb1r/1ppbp3/7p/2np1ppn/p3PP1P/2PB4/PP1P2P1/RNB1K1NR w KQkq - 0 12, 0
r2qkb1r/1ppbp3/7p/2np1ppn/p3PP1P/2P5/PP1PB1P1/RNB1K1NR b KQkq - 1 12, 0
r2qkb1r/1ppbp3/7p/2np1p1n/p3PP1p/2P5/PP1PB1P1/RNB1K1NR w KQkq - 0 13, 1
r2qkb1r/1ppbp3/7p/2np1p1n/p3PP1p/2P2B2/PP1P2P1/RNB1K1NR b KQkq - 1 13, 0
r2q1b1r/1ppbpk2/7p/2np1p1n/p3PP1p/2P2B2/PP1P2P1/RNB1K1NR w KQ - 2 14, 0
r2q1b1r/1ppbpk2/7p/2np1p1n/p3PP1p/2P2B2/PP1P2P1/RNBK2NR b - - 3 14, 0
r2q1b1r/1pp1pk2/4b2p/2np1p1n/p3PP1p/2P2B2/PP1P2P1/RNBK2NR w - - 4 15, 0
r2q1b1r/1pp1pk2/4b2p/2nP1p1n/p4P1p/2P2B2/PP1P2P1/RNBK2NR b - - 0 15, 0
r2q1b1r/1pp1p3/4b1kp/2nP1p1n/p4P1p/2P2B2/PP1P2P1/RNBK2NR w - - 1 16, 0
r2q1b1r/1pp1p3/4b1kp/2nP1p1n/p4P1p/2P2B2/PPKP2P1/RNB3NR b - - 2 16, 0
r1bq1b1r/1pp1p3/6kp/2nP1p1n/p4P1p/2P2B2/PPKP2P1/RNB3NR w - - 3 17, 0
r1bq1b1r/1pp1p3/6kp/2nP1p1n/p4P1R/2P2B2/PPKP2P1/RNB3N1 b - - 0 17, 0
r1bq1b1r/1pp1p3/5nkp/2nP1p2/p4P1R/2P2B2/PPKP2P1/RNB3N1 w - - 1 18, 0
r1bq1b1r/1pp1p3/5nkp/2nP1p2/p4P2/2P2B1R/PPKP2P1/RNB3N1 b - - 2 18, 0
r1bq1b1r/2p1p3/1p3nkp/2nP1p2/p4P2/2P2B1R/PPKP2P1/RNB3N1 w - - 0 19, 0
r1bq1b1r/2p1p3/1p3nkp/2nP1p2/p2P1P2/2P2B1R/PPK3P1/RNB3N1 b - - 0 19, 0
r2q1b1r/2p1p3/1p2bnkp/2nP1p2/p2P1P2/2P2B1R/PPK3P1/RNB3N1 w - - 1 20, 0
r2q1b1r/2p1p3/1p2bnkp/2nP1p2/p2P1P2/2P1BB1R/PPK3P1/RN4N1 b - - 2 20, 0
3q1b1r/2p1p3/1p2bnkp/r1nP1p2/p2P1P2/2P1BB1R/PPK3P1/RN4N1 w - - 3 21, 0
3q1b1r/2p1p3/1p2bnkp/r1nP1p2/p1PP1P2/4BB1R/PPK3P1/RN4N1 b - - 0 21, 0
3q1b1r/2p1pk2/1p2bn1p/r1nP1p2/p1PP1P2/4BB1R/PPK3P1/RN4N1 w - - 1 22, 0
3q1b1r/2p1pk2/1p2bn1p/r1nP1p2/p1PP1P2/4BB1R/PPK1N1P1/RN6 b - - 2 22, 0
1q3b1r/2p1pk2/1p2bn1p/r1nP1p2/p1PP1P2/4BB1R/PPK1N1P1/RN6 w - - 3 23, 0
1q3b1r/2p1pk2/1p2bn1p/r1nP1p1R/p1PP1P2/4BB2/PPK1N1P1/RN6 b - - 4 23, 0
1q3b1r/2p1pk2/1p2b2p/r1nP1p1R/p1PP1Pn1/4BB2/PPK1N1P1/RN6 w - - 5 24, 0
1q3b1r/2p1pk2/1p2b2p/r1nP1R2/p1PP1Pn1/4BB2/PPK1N1P1/RN6 b - - 0 24, 0
1q3bkr/2p1p3/1p2b2p/r1nP1R2/p1PP1Pn1/4BB2/PPK1N1P1/RN6 w - - 1 25, 0
1q3bkr/2p1p3/1p2b2p/r1nP1R2/p1PP1Pn1/4BBP1/PPK1N3/RN6 b - - 0 25, 0
1q3bkr/2p1p3/np2b2p/r2P1R2/p1PP1Pn1/4BBP1/PPK1N3/RN6 w - - 1 26, 0
1q3bkr/2p1p3/np2b2p/r2P1R2/p1PP1PB1/4B1P1/PPK1N3/RN6 b - - 0 26, 0
1q3bkr/4p3/np2b2p/r1pP1R2/p1PP1PB1/4B1P1/PPK1N3/RN6 w - c6 0 27, 0
1q3bkr/4p3/np2b2p/r1pP1R1B/p1PP1P2/4B1P1/PPK1N3/RN6 b - - 1 27, 0
1q3bkr/4p3/n3b2p/rppP1R1B/p1PP1P2/4B1P1/PPK1N3/RN6 w - - 0 28, 0
1q3bkr/4p3/n3b2p/rpPP1R1B/p1P2P2/4B1P1/PPK1N3/RN6 b - - 0 28, 0
1q3bkr/4p3/n3b2p/r1PP1R1B/ppP2P2/4B1P1/PPK1N3/RN6 w - - 0 29, 0
1q3bkr/4p3/n2Pb2p/r1P2R1B/ppP2P2/4B1P1/PPK1N3/RN6 b - - 0 29, 0
1q3bk1/4p2r/n2Pb2p/r1P2R1B/ppP2P2/4B1P1/PPK1N3/RN6 w - - 1 30, 0
1q3bk1/4p2r/n2Pb2p/r1P2R1B/ppP2P2/3KB1P1/PP2N3/RN6 b - - 2 30, 0
5bk1/q3p2r/n2Pb2p/r1P2R1B/ppP2P2/3KB1P1/PP2N3/RN6 w - - 3 31, 0
5bk1/q3p2r/n2Pb2p/r1P2R1B/ppP2P2/2NKB1P1/PP6/RN6 b - - 4 31, 0
2b2bk1/q3p2r/n2P3p/r1P2R1B/ppP2P2/2NKB1P1/PP6/RN6 w - - 5 32, 0
2b2bk1/q3p2r/n1PP3p/r4R1B/ppP2P2/2NKB1P1/PP6/RN6 b - - 0 32, 0
2b2bk1/4p2r/n1PP3p/r4R1B/ppP2P2/2NKq1P1/PP6/RN6 w - - 0 33, 1
2b2bk1/4p2r/n1PP3p/r4R1B/ppP2P2/2N1K1P1/PP6/RN6 b - - 0 33, 1
5bk1/1b2p2r/n1PP3p/r4R1B/ppP2P2/2N1K1P1/PP6/RN6 w - - 1 34, 1
5bk1/1b2p2r/n1PP3p/r4R2/ppP2P2/2N1KBP1/PP6/RN6 b - - 2 34, 1
6k1/1b2p1br/n1PP3p/r4R2/ppP2P2/2N1KBP1/PP6/RN6 w - - 3 35, 1
6k1/1b2p1br/n1PP3p/r2N1R2/ppP2P2/4KBP1/PP6/RN6 b - - 4 35, 1
6k1/1b2p2r/n1PP3p/r2N1R2/ppP2P2/2b1KBP1/PP6/RN6 w - - 5 36, 1
6k1/1b2p2r/n1PP1R1p/r2N4/ppP2P2/2b1KBP1/PP6/RN6 b - - 6 36, 1
6k1/1b2p1r1/n1PP1R1p/r2N4/ppP2P2/2b1KBP1/PP6/RN6 w - - 7 37, 1
6k1/1b2p1r1/n1PP3p/r2N1R2/ppP2P2/2b1KBP1/PP6/RN6 b - - 8 37, 1
6k1/1b4r1/n1Pp3p/r2N1R2/ppP2P2/2b1KBP1/PP6/RN6 w - - 0 38, 1
6k1/1b4r1/n1Pp3p/r2N1R2/ppP2P2/2b1K1P1/PP2B3/RN6 b - - 1 38, 1
6k1/1bn3r1/2Pp3p/r2N1R2/ppP2P2/2b1K1P1/PP2B3/RN6 w - - 2 39, 1
6k1/1bn3r1/2Pp3p/r2N1R2/ppP2PP1/2b1K3/PP2B3/RN6 b - - 0 39, 1
6k1/1bn5/2Pp3p/r2N1Rr1/ppP2PP1/2b1K3/PP2B3/RN6 w - - 1 40, 1
6k1/1bn5/2Pp3p/r1PN1Rr1/pp3PP1/2b1K3/PP2B3/RN6 b - - 0 40, 1
6k1/1bn5/2Pp3p/1rPN1Rr1/pp3PP1/2b1K3/PP2B3/RN6 w - - 1 41, 1
6k1/1bn1N3/2Pp3p/1rP2Rr1/pp3PP1/2b1K3/PP2B3/RN6 b - - 2 41, 1
8/1bn1N2k/2Pp3p/1rP2Rr1/pp3PP1/2b1K3/PP2B3/RN6 w - - 3 42, 1
6N1/1bn4k/2Pp3p/1rP2Rr1/pp3PP1/2b1K3/PP2B3/RN6 b - - 4 42, 1
6Nk/1bn5/2Pp3p/1rP2Rr1/pp3PP1/2b1K3/PP2B3/RN6 w - - 5 43, 1
6Nk/1bn5/2Pp3p/1rP2Rr1/pp3PP1/2b1K3/PP6/RN1B4 b - - 6 43, 0
6N1/1bn4k/2Pp3p/1rP2Rr1/pp3PP1/2b1K3/PP6/RN1B4 w - - 7 44, 1
6N1/1bn4k/2Pp3p/1rP2Rr1/pp3PP1/2b2K2/PP6/RN1B4 b - - 8 44, 0
6N1/1bn4k/2Pp3p/r1P2Rr1/pp3PP1/2b2K2/PP6/RN1B4 w - - 9 45, 1
8/1bn4k/2Pp3N/r1P2Rr1/pp3PP1/2b2K2/PP6/RN1B4 b - - 0 45, 0
8/1b5k/2Pp3N/rnP2Rr1/pp3PP1/2b2K2/PP6/RN1B4 w - - 1 46, 1
6N1/1b5k/2Pp4/rnP2Rr1/pp3PP1/2b2K2/PP6/RN1B4 b - - 2 46, 0
6N1/1b5k/2Pp4/rnP2R1r/pp3PP1/2b2K2/PP6/RN1B4 w - - 3 47, 1
6N1/1b5k/2Pp4/rnP2R1r/pp3PP1/2b2K2/PPB5/RN6 b - - 4 47, 0
6N1/1bn4k/2Pp4/r1P2R1r/pp3PP1/2b2K2/PPB5/RN6 w - - 5 48, 1
6N1/1bn4k/2Pp4/r1PR3r/pp3PP1/2b2K2/PPB5/RN6 b - - 6 48, 1
6N1/1bn4k/2Pp4/r1PR1r2/pp3PP1/2b2K2/PPB5/RN6 w - - 7 49, 1
6N1/1bn4k/2Pp4/r1P2r2/pp3PP1/2b2K2/PPB5/RN1R4 b - - 8 49, 1
n5N1/1b5k/2Pp4/r1P2r2/pp3PP1/2b2K2/PPB5/RN1R4 w - - 9 50, 1
n5N1/1b5k/2Pp4/r1P2B2/pp3PP1/2b2K2/PP6/RN1R4 b - - 0 50, 1
n5Nk/1b6/2Pp4/r1P2B2/pp3PP1/2b2K2/PP6/RN1R4 w - - 1 51, 1
n1B3Nk/1b6/2Pp4/r1P5/pp3PP1/2b2K2/PP6/RN1R4 b - - 2 51, 1
n1B3Nk/8/b1Pp4/r1P5/pp3PP1/2b2K2/PP6/RN1R4 w - - 3 52, 1
n1B4k/4N3/b1Pp4/r1P5/pp3PP1/2b2K2/PP6/RN1R4 b - - 4 52, 1
n1B4k/4N3/b1Pp4/r1P5/pp3PP1/5K2/PP1b4/RN1R4 w - - 5 53, 1
n1B4k/2P1N3/b2p4/r1P5/pp3PP1/5K2/PP1b4/RN1R4 b - - 0 53, 1
n1B4k/1bP1N3/3p4/r1P5/pp3PP1/5K2/PP1b4/RN1R4 w - - 1 54, 1
n1B4k/1bP1N3/3p4/r1P5/pp3PP1/8/PP1bK3/RN1R4 b - - 2 54, 1
n1B4k/2P1N3/3p4/r1P5/pp3PP1/5b2/PP1bK3/RN1R4 w - - 3 55, 1
n1B4k/2P1N3/3p4/r1P5/pp3PP1/5K2/PP1b4/RN1R4 b - - 0 55, 1
n1B4k/r1P1N3/3p4/2P5/pp3PP1/5K2/PP1b4/RN1R4 w - - 1 56, 1
n1B4k/r1P1N3/3p4/2P5/pp3PP1/5K2/PP1R4/RN6 b - - 0 56, 1
n1B4k/r1P1N3/3p4/2P5/p4PP1/1p3K2/PP1R4/RN6 w - - 0 57, 1
n6k/r1PBN3/3p4/2P5/p4PP1/1p3K2/PP1R4/RN6 b - - 1 57, 1
n7/r1PBN2k/3p4/2P5/p4PP1/1p3K2/PP1R4/RN6 w - - 2 58, 1
n7/r1PBN2k/2Pp4/8/p4PP1/1p3K2/PP1R4/RN6 b - - 0 58, 1
n7/2rBN2k/2Pp4/8/p4PP1/1p3K2/PP1R4/RN6 w - - 0 59, 1
n7/2rBN2k/2PR4/8/p4PP1/1p3K2/PP6/RN6 b - - 0 59, 1
n1r5/3BN2k/2PR4/8/p4PP1/1p3K2/PP6/RN6 w - - 1 60, 1
n1N5/3B3k/2PR4/8/p4PP1/1p3K2/PP6/RN6 b - - 0 60, 1
n1N3k1/3B4/2PR4/8/p4PP1/1p3K2/PP6/RN6 w - - 1 61, 1
n1N3k1/3B4/2PR4/6P1/p4P2/1p3K2/PP6/RN6 b - - 0 61, 1
n1N2k2/3B4/2PR4/6P1/p4P2/1p3K2/PP6/RN6 w - - 1 62, 1
n4k2/N2B4/2PR4/6P1/p4P2/1p3K2/PP6/RN6 b - - 2 62, 1
5k2/N2B4/1nPR4/6P1/p4P2/1p3K2/PP6/RN6 w - - 3 63, 1
5k2/N2B4/1nPR4/6P1/p4P2/Pp3K2/1P6/RN6 b - - 0 63, 1
5k2/N2B4/2PR4/3n2P1/p4P2/Pp3K2/1P6/RN6 w - - 1 64, 1
5k2/N2B4/2P3R1/3n2P1/p4P2/Pp3K2/1P6/RN6 b - - 2 64, 1
5k2/N1nB4/2P3R1/6P1/p4P2/Pp3K2/1P6/RN6 w - - 3 65, 1
5k2/N1nB4/2P1R3/6P1/p4P2/Pp3K2/1P6/RN6 b - - 4 65, 1
5k2/N2B4/2P1n3/6P1/p4P2/Pp3K2/1P6/RN6 w - - 0 66, 1
5k2/N2B4/2P1n3/6P1/p4P2/Pp6/1P2K3/RN6 b - - 1 66, 1
8/N2B1k2/2P1n3/6P1/p4P2/Pp6/1P2K3/RN6 w - - 2 67, 1
8/N4k2/2P1B3/6P1/p4P2/Pp6/1P2K3/RN6 b - - 0 67, 1
8/N5k1/2P1B3/6P1/p4P2/Pp6/1P2K3/RN6 w - - 1 68, 1
8/N4Bk1/2P5/6P1/p4P2/Pp6/1P2K3/RN6 b - - 2 68, 1
5k2/N4B2/2P5/6P1/p4P2/Pp6/1P2K3/RN6 w - - 3 69, 1
5k2/N4B2/2P5/6P1/p4P2/Pp6/1P1K4/RN6 b - - 4 69, 1
8/N4Bk1/2P5/6P1/p4P2/Pp6/1P1K4/RN6 w - - 5 70, 1
8/N4Bk1/2P5/6P1/p4P2/Pp6/1P6/RN2K3 b - - 6 70, 1
8/N4B1k/2P5/6P1/p4P2/Pp6/1P6/RN2K3 w - - 7 71, 1
8/N4B1k/2P5/5PP1/p7/Pp6/1P6/RN2K3 b - - 0 71, 1
8/N4Bk1/2P5/5PP1/p7/Pp6/1P6/RN2K3 w - - 1 72, 1
4B3/N5k1/2P5/5PP1/p7/Pp6/1P6/RN2K3 b - - 2 72, 1
4B3/N6k/2P5/5PP1/p7/Pp6/1P6/RN2K3 w - - 3 73, 1
4B3/N6k/2P5/5PP1/p7/PpN5/1P6/R3K3 b - - 4 73, 1
4B1k1/N7/2P5/5PP1/p7/PpN5/1P6/R3K3 w - - 5 74, 1
4B1k1/N7/2P5/5PP1/p7/Pp6/1P2N3/R3K3 b - - 6 74, 1
4B2k/N7/2P5/5PP1/p7/Pp6/1P2N3/R3K3 w - - 7 75, 1
4B2k/N7/2P5/5PP1/p7/Pp6/1P2N3/1R2K3 b - - 8 75, 1
4B1k1/N7/2P5/5PP1/p7/Pp6/1P2N3/1R2K3 w - - 9 76, 1
6k1/N4B2/2P5/5PP1/p7/Pp6/1P2N3/1R2K3 b - - 10 76, 1
8/N4B1k/2P5/5PP1/p7/Pp6/1P2N3/1R2K3 w - - 11 77, 1
8/N6k/2P5/5PP1/p7/PB6/1P2N3/1R2K3 b - - 0 77, 1
8/N6k/2P5/5PP1/8/Pp6/1P2N3/1R2K3 w - - 0 78, 1
8/N6k/2P5/5PP1/8/Pp6/1P2N3/2R1K3 b - - 1 78, 1
8/N5k1/2P5/5PP1/8/Pp6/1P2N3/2R1K3 w - - 2 79, 1
8/N5k1/2P5/5PP1/8/Pp6/1P2N3/3RK3 b - - 3 79, 1
6k1/N7/2P5/5PP1/8/Pp6/1P2N3/3RK3 w - - 4 80, 1
6k1/N7/2P5/5PP1/5N2/Pp6/1P6/3RK3 b - - 5 80, 1
5k2/N7/2P5/5PP1/5N2/Pp6/1P6/3RK3 w - - 6 81, 1
5k2/N7/2P2P2/6P1/5N2/Pp6/1P6/3RK3 b - - 0 81, 1
6k1/N7/2P2P2/6P1/5N2/Pp6/1P6/3RK3 w - - 1 82, 1
6k1/N7/2P2P2/6P1/5N2/Pp6/1P6/2R1K3 b - - 2 82, 1
8/N4k2/2P2P2/6P1/5N2/Pp6/1P6/2R1K3 w - - 3 83, 1
8/N4k2/2P2P2/3N2P1/8/Pp6/1P6/2R1K3 b - - 4 83, 1
8/N7/2P2Pk1/3N2P1/8/Pp6/1P6/2R1K3 w - - 5 84, 1
8/N3N3/2P2Pk1/6P1/8/Pp6/1P6/2R1K3 b - - 6 84, 1
8/N3N3/2P2P2/6k1/8/Pp6/1P6/2R1K3 w - - 0 85, 1
8/N3N3/2P2P2/6k1/8/Pp6/1P2K3/2R5 b - - 1 85, 1
8/N3N3/2P2P1k/8/8/Pp6/1P2K3/2R5 w - - 2 86, 1
8/N3NP2/2P4k/8/8/Pp6/1P2K3/2R5 b - - 0 86, 1
8/N3NPk1/2P5/8/8/Pp6/1P2K3/2R5 w - - 1 87, 1
5Q2/N3N1k1/2P5/8/8/Pp6/1P2K3/2R5 b - - 0 87, 1
5k2/N3N3/2P5/8/8/Pp6/1P2K3/2R5 w - - 0 88, 1
5k2/N3N3/2P5/8/8/Pp6/1P2K3/R7 b - - 1 88, 1
8/N3k3/2P5/8/8/Pp6/1P2K3/R7 w - - 0 89, 1
8/N3k3/2P5/8/8/Pp6/1P2K3/4R3 b - - 1 89, 1
3k4/N7/2P5/8/8/Pp6/1P2K3/4R3 w - - 2 90, 1
3k4/N7/2P5/8/8/Pp6/1P2K3/R7 b - - 3 90, 1
4k3/N7/2P5/8/8/Pp6/1P2K3/R7 w - - 4 91, 1
4k3/8/2P5/1N6/8/Pp6/1P2K3/R7 b - - 5 91, 1
3k4/8/2P5/1N6/8/Pp6/1P2K3/R7 w - - 6 92, 1
3k4/8/2P5/1N6/8/Pp3K2/1P6/R7 b - - 7 92, 1
2k5/8/2P5/1N6/8/Pp3K2/1P6/R7 w - - 8 93, 1
2k5/N7/2P5/8/8/Pp3K2/1P6/R7 b - - 9 93, 1
3k4/N7/2P5/8/8/Pp3K2/1P6/R7 w - - 10 94, 1
3k4/N7/2P5/8/8/Pp6/1P4K1/R7 b - - 11 94, 1
8/N3k3/2P5/8/8/Pp6/1P4K1/R7 w - - 12 95, 1
2N5/4k3/2P5/8/8/Pp6/1P4K1/R7 b - - 13 95, 1
2N2k2/8/2P5/8/8/Pp6/1P4K1/R7 w - - 14 96, 1
2N2k2/8/2P5/8/8/Pp6/1P6/R5K1 b - - 15 96, 1
2N3k1/8/2P5/8/8/Pp6/1P6/R5K1 w - - 16 97, 1
2N3k1/8/2P5/8/8/Pp6/1P6/R6K b - - 17 97, 1
2N2k2/8/2P5/8/8/Pp6/1P6/R6K w - - 18 98, 1
2N2k2/8/2P5/8/8/Pp6/1P4K1/R7 b - - 19 98, 1
2N1k3/8/2P5/8/8/Pp6/1P4K1/R7 w - - 20 99, 1
2N1k3/8/2P5/8/8/Pp6/RP4K1/8 b - - 21 99, 0
2N5/5k2/2P5/8/8/Pp6/RP4K1/8 w - - 22 100, 1
2N5/5k2/2P5/8/8/Pp4K1/RP6/8 b - - 23 100, 1
2N5/8/2P1k3/8/8/Pp4K1/RP6/8 w - - 24 101, 1
2N5/8/2P1k3/8/8/Pp5K/RP6/8 b - - 25 101, 0
2N5/8/2P5/3k4/8/Pp5K/RP6/8 w - - 26 102, 1
2N5/2P5/8/3k4/8/Pp5K/RP6/8 b - - 0 102, 1
2N5/2P5/8/8/3k4/Pp5K/RP6/8 w - - 1 103, 1
8/N1P5/8/8/3k4/Pp5K/RP6/8 b - - 2 103, 1
8/N1P5/8/8/8/Pp1k3K/RP6/8 w - - 3 104, 1
8/2P5/2N5/8/8/Pp1k3K/RP6/8 b - - 4 104, 1
8/2P5/2N5/8/8/P2k3K/pP6/8 w - - 0 105, 1
8/2P5/8/N7/8/P2k3K/pP6/8 b - - 1 105, 1
8/2P5/8/N7/4k3/P6K/pP6/8 w - - 2 106, 1
8/2P5/8/N7/4k3/P7/pP5K/8 b - - 3 106, 0
8/2P5/8/N7/8/P3k3/pP5K/8 w - - 4 107, 1
8/1NP5/8/8/8/P3k3/pP5K/8 b - - 5 107, 0
8/1NP5/8/8/8/P3k3/1P5K/r7 w - - 0 108, 1
8/2P5/8/N7/8/P3k3/1P5K/r7 b - - 1 108, 0
8/2P5/8/N7/5k2/P7/1P5K/r7 w - - 2 109, 1
2B5/8/8/N7/5k2/P7/1P5K/r7 b - - 0 109, 0
2B5/8/8/N7/5k2/P7/1P5K/3r4 w - - 1 110, 1
8/8/8/N7/5k2/P6B/1P5K/3r4 b - - 2 110, 0
8/8/8/N7/5k2/P6B/1P5K/r7 w - - 3 111, 1
8/1N6/8/8/5k2/P6B/1P5K/r7 b - - 4 111, 1
8/1N6/8/6k1/8/P6B/1P5K/r7 w - - 5 112, 1
8/1N6/8/5Bk1/8/P7/1P5K/r7 b - - 6 112, 0
8/1N6/8/5Bk1/8/P7/1P5K/3r4 w - - 7 113, 1
8/1N6/8/6k1/4B3/P7/1P5K/3r4 b - - 8 113, 0
8/1N6/8/6k1/4B3/P7/1P5K/4r3 w - - 9 114, 1
8/1N6/8/3B2k1/8/P7/1P5K/4r3 b - - 10 114, 1
8/1N6/8/3B3k/8/P7/1P5K/4r3 w - - 11 115, 1
8/1N6/8/7k/8/P7/1P4BK/4r3 b - - 12 115, 1
8/1N6/8/7k/8/P3r3/1P4BK/8 w - - 13 116, 1
8/1N6/8/7k/4B3/P3r3/1P5K/8 b - - 14 116, 0
8/1N6/8/7k/4B3/P7/1P2r2K/8 w - - 15 117, 0
8/1N6/8/7k/4B3/P7/1P2r3/7K b - - 16 117, 0
8/1N6/8/7k/4B3/P7/1P5r/7K w - - 17 118, 1
8/1N6/8/7k/4B3/P7/1P5r/6K1 b - - 18 118, 1
8/1N6/8/6k1/4B3/P7/1P5r/6K1 w - - 19 119, 1
8/8/8/2N3k1/4B3/P7/1P5r/6K1 b - - 20 119, 0
8/8/8/2N3k1/4B3/P7/1P3r2/6K1 w - - 21 120, 1
8/8/8/2N3k1/8/P7/1P3r2/1B4K1 b - - 22 120, 0
8/8/8/2N3k1/5r2/P7/1P6/1B4K1 w - - 23 121, 1
8/8/8/2N2Bk1/5r2/P7/1P6/6K1 b - - 24 121, 0
8/8/8/2N2Bk1/4r3/P7/1P6/6K1 w - - 25 122, 1
8/8/N7/5Bk1/4r3/P7/1P6/6K1 b - - 26 122, 0
8/8/N7/5B2/4rk2/P7/1P6/6K1 w - - 27 123, 1
8/8/N7/8/4rkB1/P7/1P6/6K1 b - - 28 123, 0
8/8/N7/8/1r3kB1/P7/1P6/6K1 w - - 29 124, 1
8/8/N7/8/1r3kB1/P7/1P6/7K b - - 30 124, 0
8/8/N7/8/2r2kB1/P7/1P6/7K w - - 31 125, 0
8/8/N7/8/2r2kB1/P7/1P6/6K1 b - - 32 125, 0
8/8/N7/8/2r3B1/P5k1/1P6/6K1 w - - 33 126, 0
8/8/N7/8/2r5/P5k1/1P6/3B2K1 b - - 34 126, 0
8/8/N7/8/8/P1r3k1/1P6/3B2K1 w - - 35 127, 1
1N6/8/8/8/8/P1r3k1/1P6/3B2K1 b - - 36 127, 0
1N6/8/2r5/8/8/P5k1/1P6/3B2K1 w - - 37 128, 1
1N6/8/2r5/8/8/P5k1/1P6/3B1K2 b - - 38 128, 1
1N6/8/8/8/8/P5k1/1Pr5/3B1K2 w - - 39 129, 1
8/8/N7/8/8/P5k1/1Pr5/3B1K2 b - - 40 129, 1
8/8/N7/2r5/8/P5k1/1P6/3B1K2 w - - 41 130, 1
8/8/8/2N5/8/P5k1/1P6/3B1K2 b - - 0 130, 1
8/8/8/2N5/8/P7/1P5k/3B1K2 w - - 1 131, 1
8/8/8/2N5/P7/8/1P5k/3B1K2 b - - 0 131, 1
8/8/8/2N5/P7/7k/1P6/3B1K2 w - - 1 132, 1
8/8/4N3/8/P7/7k/1P6/3B1K2 b - - 2 132, 1
8/8/4N3/8/P7/8/1P5k/3B1K2 w - - 3 133, 1
8/8/4N3/8/P7/8/1P5k/3BK3 b - - 4 133, 1
